order_id,quantity,month_name,day_name,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
1,1,08,Tuesday,11,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,09,Tuesday,14,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
2,2,11,Thursday,11,32.5,32.5,M,Supreme,The Sicilian Pizza
2,2,11,Friday,11,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,09,Sunday,17,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,11,Sunday,13,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,08,Thursday,17,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,12,Sunday,13,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,08,Saturday,22,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,09,Monday,15,20.25,20.25,L,Supreme,The Sicilian Pizza
2,2,08,Wednesday,16,32.0,32.0,M,Classic,The Classic Deluxe Pizza
2,2,12,Wednesday,20,25.5,25.5,S,Veggie,The Italian Vegetables Pizza
1,1,12,Wednesday,18,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
4,4,10,Friday,12,48.0,48.0,S,Classic,The Big Meat Pizza
1,1,09,Friday,22,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,09,Friday,12,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
2,2,11,Thursday,17,41.0,41.0,L,Classic,The Classic Deluxe Pizza
1,1,12,Friday,15,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,09,Tuesday,14,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
2,2,01,Monday,13,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,06,Wednesday,18,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
5,5,06,Monday,12,83.75,83.75,M,Chicken,The California Chicken Pizza
1,1,04,Monday,11,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
2,2,06,Thursday,14,33.0,33.0,M,Supreme,The Italian Supreme Pizza
2,2,04,Thursday,15,33.0,33.0,L,Classic,The Hawaiian Pizza
4,4,04,Thursday,18,48.0,48.0,S,Classic,The Big Meat Pizza
1,1,06,Wednesday,11,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,01,Tuesday,14,20.25,20.25,L,Veggie,The Mediterranean Pizza
2,2,04,Thursday,16,37.0,37.0,L,Veggie,The Five Cheese Pizza
3,3,04,Tuesday,17,48.0,48.0,M,Classic,The Classic Deluxe Pizza
2,2,06,Monday,19,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
1,1,06,Friday,12,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,02,Monday,11,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,04,Thursday,18,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,02,Monday,16,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,03,Sunday,17,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
3,3,01,Thursday,17,62.25,62.25,L,Chicken,The Barbecue Chicken Pizza
1,1,03,Thursday,21,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,05,Tuesday,13,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,2,03,Thursday,14,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
2,2,02,Wednesday,11,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,02,Monday,17,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,02,Sunday,14,14.75,14.75,M,Veggie,The Four Cheese Pizza
3,3,06,Wednesday,14,62.25,62.25,L,Chicken,The Thai Chicken Pizza
3,3,03,Monday,12,48.0,48.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,06,Monday,11,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,06,Monday,22,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,04,Friday,20,16.0,16.0,M,Veggie,The Mexicana Pizza
2,2,05,Sunday,22,25.5,25.5,S,Chicken,The Thai Chicken Pizza
1,1,05,Thursday,17,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,01,Wednesday,15,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
3,3,03,Monday,18,50.25,50.25,M,Chicken,The Barbecue Chicken Pizza
1,1,03,Tuesday,15,16.5,16.5,M,Supreme,The Spicy Italian Pizza
2,2,01,Monday,18,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,03,Thursday,11,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,01,Sunday,21,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
2,2,06,Monday,19,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,06,Tuesday,12,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
3,3,01,Thursday,12,48.75,48.75,M,Supreme,The Sicilian Pizza
3,3,04,Wednesday,18,50.25,50.25,M,Chicken,The Barbecue Chicken Pizza
1,1,02,Monday,16,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,04,Wednesday,15,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,06,Wednesday,15,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,10,Saturday,19,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,10,Saturday,14,20.5,20.5,L,Classic,The Napolitana Pizza
3,3,10,Saturday,12,31.5,31.5,S,Classic,The Hawaiian Pizza
1,1,08,Monday,14,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,08,Friday,14,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,11,Thursday,11,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,08,Thursday,16,16.75,16.75,M,Chicken,The Thai Chicken Pizza
2,2,10,Thursday,19,40.5,40.5,L,Supreme,The Sicilian Pizza
1,1,07,Saturday,17,12.75,12.75,S,Chicken,The Thai Chicken Pizza
4,4,10,Saturday,19,82.0,82.0,L,Classic,The Classic Deluxe Pizza
1,1,07,Friday,15,12.5,12.5,M,Classic,The Pepperoni Pizza
2,2,08,Tuesday,15,51.0,51.0,XL,Classic,The Greek Pizza
1,1,10,Thursday,16,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,12,Tuesday,15,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,08,Saturday,19,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,07,Sunday,14,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,11,Wednesday,16,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,12,Sunday,13,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,09,Monday,12,20.5,20.5,L,Classic,The Classic Deluxe Pizza
2,2,11,Tuesday,15,24.0,24.0,S,Classic,The Big Meat Pizza
2,2,09,Tuesday,11,24.0,24.0,S,Classic,The Big Meat Pizza
3,3,10,Thursday,14,60.75,60.75,L,Veggie,The Vegetables + Vegetables Pizza
1,1,10,Sunday,18,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
2,2,07,Monday,14,32.0,32.0,M,Classic,The Greek Pizza
2,2,11,Sunday,15,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,11,Sunday,22,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,07,Thursday,13,51.0,51.0,XL,Classic,The Greek Pizza
3,3,07,Saturday,18,60.75,60.75,L,Veggie,The Mexicana Pizza
3,3,09,Wednesday,16,62.25,62.25,L,Chicken,The Barbecue Chicken Pizza
1,1,09,Saturday,13,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,12,Monday,18,12.25,12.25,S,Supreme,The Calabrese Pizza
2,2,11,Monday,14,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,09,Thursday,13,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,07,Saturday,18,20.25,20.25,L,Veggie,The Green Garden Pizza
2,2,11,Tuesday,12,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,11,Friday,17,16.25,16.25,M,Supreme,The Calabrese Pizza
3,3,09,Tuesday,16,62.25,62.25,L,Chicken,The California Chicken Pizza
2,2,08,Friday,17,24.0,24.0,S,Classic,The Napolitana Pizza
1,1,07,Wednesday,20,10.5,10.5,S,Classic,The Hawaiian Pizza
3,3,08,Wednesday,18,61.5,61.5,L,Classic,The Napolitana Pizza
1,1,11,Saturday,21,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,11,Thursday,15,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,07,Saturday,13,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,10,Tuesday,20,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,2,07,Tuesday,19,14.75,29.5,M,Veggie,The Four Cheese Pizza
2,2,08,Friday,18,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,10,Sunday,12,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,11,Wednesday,15,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,12,Saturday,11,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,09,Thursday,20,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,02,Wednesday,15,20.75,20.75,L,Chicken,The California Chicken Pizza
3,3,04,Thursday,17,61.5,61.5,L,Classic,The Napolitana Pizza
1,1,01,Monday,16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,04,Saturday,15,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,02,Monday,19,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,06,Wednesday,12,33.5,33.5,M,Chicken,The California Chicken Pizza
2,2,06,Thursday,20,25.5,25.5,S,Chicken,The Southwest Chicken Pizza
1,1,02,Tuesday,13,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,06,Tuesday,22,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,02,Friday,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,02,Thursday,13,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,02,Sunday,15,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
3,3,05,Saturday,20,60.75,60.75,L,Supreme,The Sicilian Pizza
2,2,06,Friday,11,41.0,41.0,L,Classic,The Napolitana Pizza
1,1,01,Sunday,14,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,05,Tuesday,16,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,06,Friday,18,33.0,33.0,L,Classic,The Hawaiian Pizza
2,2,02,Thursday,18,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,01,Tuesday,17,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,2,05,Saturday,12,20.75,41.5,L,Chicken,The Thai Chicken Pizza
1,1,04,Monday,12,10.5,10.5,S,Classic,The Hawaiian Pizza
2,2,02,Saturday,20,41.5,41.5,L,Chicken,The California Chicken Pizza
3,3,04,Sunday,12,36.0,36.0,S,Classic,The Big Meat Pizza
1,1,01,Saturday,15,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,01,Saturday,11,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,06,Saturday,18,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
3,3,01,Monday,12,62.25,62.25,L,Chicken,The Chicken Pesto Pizza
2,2,01,Friday,17,25.5,25.5,S,Chicken,The Barbecue Chicken Pizza
1,1,06,Saturday,22,12.75,12.75,S,Chicken,The Thai Chicken Pizza
3,3,04,Sunday,17,49.5,49.5,L,Classic,The Hawaiian Pizza
3,3,01,Saturday,13,36.0,36.0,S,Classic,The Big Meat Pizza
2,2,03,Friday,17,24.0,24.0,S,Classic,The Napolitana Pizza
2,2,06,Tuesday,12,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,05,Wednesday,11,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,02,Tuesday,21,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,05,Saturday,18,25.0,25.0,S,Veggie,The Spinach Pesto Pizza
1,1,02,Friday,16,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
2,2,05,Friday,19,41.0,41.0,L,Classic,The Classic Deluxe Pizza
1,1,06,Tuesday,19,20.75,20.75,L,Supreme,The Soppressata Pizza
2,2,03,Thursday,12,40.5,40.5,L,Supreme,The Calabrese Pizza
2,2,05,Thursday,18,24.0,24.0,S,Classic,The Napolitana Pizza
3,3,03,Tuesday,17,48.0,48.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,03,Sunday,19,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,11,Monday,13,20.25,20.25,L,Veggie,The Mexicana Pizza
3,3,09,Friday,21,60.75,60.75,L,Supreme,The Sicilian Pizza
2,2,09,Thursday,18,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,3,11,Thursday,20,32.0,48.0,M,Veggie,The Mediterranean Pizza
1,1,09,Saturday,17,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,09,Thursday,12,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,09,Monday,17,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,07,Thursday,11,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,11,Wednesday,17,16.25,16.25,M,Supreme,The Calabrese Pizza
2,2,09,Tuesday,13,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,12,Thursday,20,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
3,3,07,Friday,18,49.5,49.5,M,Supreme,The Italian Supreme Pizza
3,3,12,Wednesday,15,36.0,36.0,S,Classic,The Big Meat Pizza
1,1,10,Saturday,19,20.75,20.75,L,Supreme,The Soppressata Pizza
2,2,12,Tuesday,11,33.0,33.0,M,Supreme,The Italian Supreme Pizza
3,3,09,Wednesday,13,70.94999999999999,70.94999999999999,S,Supreme,The Brie Carre Pizza
3,3,10,Thursday,17,38.25,38.25,S,Chicken,The Southwest Chicken Pizza
1,1,10,Friday,21,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,10,Wednesday,14,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
2,2,08,Monday,12,32.0,32.0,M,Classic,The Greek Pizza
2,2,06,Tuesday,20,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
3,3,07,Monday,12,49.5,49.5,L,Classic,The Hawaiian Pizza
2,2,10,Wednesday,11,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,09,Sunday,17,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,11,Sunday,18,25.5,25.5,XL,Classic,The Greek Pizza
1,1,11,Thursday,13,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,07,Tuesday,16,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,07,Friday,14,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,07,Wednesday,18,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,08,Sunday,21,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,09,Monday,12,20.75,20.75,L,Supreme,The Spicy Italian Pizza
2,2,10,Thursday,17,25.0,25.0,S,Supreme,The Pepper Salami Pizza
1,1,10,Wednesday,17,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,09,Wednesday,16,20.25,20.25,L,Veggie,The Green Garden Pizza
2,2,08,Sunday,14,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,09,Saturday,21,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,10,Friday,19,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,10,Wednesday,12,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,08,Saturday,22,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,12,Wednesday,15,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,08,Sunday,12,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,12,Wednesday,15,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,08,Sunday,13,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,11,Friday,18,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,07,Tuesday,15,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
2,2,08,Wednesday,16,25.0,25.0,S,Veggie,The Spinach Pesto Pizza
1,1,11,Tuesday,16,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
2,2,09,Sunday,18,25.5,25.5,S,Chicken,The Chicken Pesto Pizza
1,1,12,Saturday,19,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,12,Thursday,18,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,09,Friday,22,16.0,16.0,M,Classic,The Classic Deluxe Pizza
3,3,12,Wednesday,18,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
1,1,05,Friday,14,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,07,Wednesday,15,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,06,Saturday,14,12.25,12.25,S,Supreme,The Calabrese Pizza
1,1,03,Monday,14,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,02,Saturday,17,12.0,12.0,S,Classic,The Italian Capocollo Pizza
2,2,06,Tuesday,16,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,02,Thursday,19,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,2,04,Tuesday,15,20.75,41.5,L,Supreme,The Spicy Italian Pizza
1,1,03,Friday,18,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
2,2,05,Tuesday,20,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
1,1,03,Monday,22,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
3,3,03,Saturday,12,50.25,50.25,M,Chicken,The California Chicken Pizza
2,2,06,Monday,18,24.0,24.0,S,Veggie,The Mediterranean Pizza
2,2,04,Friday,13,24.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,05,Wednesday,15,25.0,25.0,S,Supreme,The Spicy Italian Pizza
1,1,03,Thursday,16,12.5,12.5,S,Supreme,The Pepper Salami Pizza
2,2,05,Thursday,12,41.5,41.5,L,Supreme,The Pepper Salami Pizza
3,3,04,Tuesday,12,48.0,48.0,M,Classic,The Greek Pizza
3,3,03,Monday,16,36.0,36.0,S,Classic,The Big Meat Pizza
1,1,05,Saturday,16,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,03,Monday,19,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,03,Monday,22,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,05,Monday,19,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,01,Saturday,13,16.5,16.5,M,Supreme,The Soppressata Pizza
2,2,03,Friday,17,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
1,1,05,Saturday,11,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,02,Saturday,21,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,04,Friday,19,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,03,Wednesday,13,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,02,Sunday,22,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,06,Sunday,12,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,01,Thursday,13,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,06,Saturday,20,18.5,18.5,L,Veggie,The Five Cheese Pizza
2,2,05,Friday,14,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,04,Saturday,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,06,Thursday,18,16.25,16.25,M,Supreme,The Calabrese Pizza
2,2,05,Friday,21,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,06,Wednesday,11,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,02,Friday,15,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
2,2,04,Saturday,20,24.5,24.5,S,Supreme,The Calabrese Pizza
2,2,06,Friday,18,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,01,Sunday,17,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,05,Thursday,12,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
2,2,06,Friday,16,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,03,Tuesday,18,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,03,Wednesday,18,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,02,Wednesday,14,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,11,Saturday,19,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,07,Tuesday,16,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,12,Saturday,17,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,12,Monday,12,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
4,4,07,Thursday,13,65.0,65.0,M,Supreme,The Sicilian Pizza
2,2,08,Tuesday,17,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
5,5,10,Saturday,20,60.0,60.0,S,Classic,The Big Meat Pizza
3,3,10,Saturday,13,62.25,62.25,L,Chicken,The Chicken Pesto Pizza
4,4,10,Thursday,13,83.0,83.0,L,Supreme,The Spicy Italian Pizza
1,1,08,Wednesday,16,12.0,12.0,S,Veggie,The Green Garden Pizza
1,2,08,Wednesday,12,20.25,40.5,L,Supreme,The Sicilian Pizza
2,2,10,Friday,15,32.0,32.0,M,Classic,The Classic Deluxe Pizza
3,3,11,Monday,15,50.25,50.25,M,Chicken,The Barbecue Chicken Pizza
1,1,12,Monday,11,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,07,Sunday,17,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,08,Thursday,20,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,12,Saturday,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
3,3,07,Friday,13,36.0,36.0,S,Classic,The Big Meat Pizza
1,2,08,Sunday,19,12.0,24.0,S,Classic,The Big Meat Pizza
3,3,10,Sunday,18,62.25,62.25,L,Chicken,The Thai Chicken Pizza
2,2,09,Friday,18,33.0,33.0,L,Classic,The Hawaiian Pizza
3,3,07,Saturday,17,50.25,50.25,M,Chicken,The Thai Chicken Pizza
1,1,07,Sunday,16,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,11,Tuesday,12,32.0,32.0,M,Classic,The Napolitana Pizza
2,2,08,Thursday,12,42.0,42.0,L,Veggie,The Italian Vegetables Pizza
1,1,09,Friday,20,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,08,Monday,17,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,11,Monday,19,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
1,1,09,Sunday,21,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,09,Tuesday,18,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,08,Tuesday,15,20.75,20.75,L,Chicken,The California Chicken Pizza
2,3,10,Friday,12,41.5,62.25,L,Chicken,The Thai Chicken Pizza
2,2,10,Saturday,21,24.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza
3,3,07,Monday,12,36.0,36.0,S,Classic,The Classic Deluxe Pizza
1,1,07,Thursday,11,12.5,12.5,S,Supreme,The Pepper Salami Pizza
3,3,12,Monday,12,50.25,50.25,M,Chicken,The Chicken Pesto Pizza
1,1,12,Sunday,18,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,08,Monday,20,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,10,Tuesday,19,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,09,Sunday,17,12.0,12.0,S,Veggie,The Mexicana Pizza
1,1,11,Friday,19,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,07,Wednesday,15,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
2,2,12,Wednesday,15,40.5,40.5,L,Supreme,The Calabrese Pizza
1,1,07,Sunday,17,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,07,Tuesday,17,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,12,Friday,18,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,09,Tuesday,15,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,12,Thursday,16,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,12,Tuesday,13,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,12,Monday,12,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,07,Friday,18,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,09,Monday,18,12.25,12.25,S,Supreme,The Calabrese Pizza
1,1,08,Monday,12,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
2,2,04,Friday,22,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,1,05,Friday,22,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,01,Friday,17,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,02,Tuesday,13,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,04,Tuesday,14,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,05,Thursday,14,12.0,12.0,S,Veggie,The Mediterranean Pizza
5,6,05,Thursday,12,103.75,124.5,L,Chicken,The Thai Chicken Pizza
1,1,01,Sunday,17,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,06,Friday,12,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,03,Wednesday,13,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
3,3,01,Friday,13,60.75,60.75,L,Veggie,The Vegetables + Vegetables Pizza
1,1,06,Monday,17,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,03,Friday,11,33.0,33.0,L,Classic,The Hawaiian Pizza
3,3,01,Thursday,13,48.0,48.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,05,Friday,18,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,01,Saturday,18,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,04,Monday,19,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,03,Wednesday,20,10.5,10.5,S,Classic,The Hawaiian Pizza
2,2,03,Friday,17,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
1,1,05,Thursday,21,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,01,Wednesday,17,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,05,Sunday,16,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,03,Wednesday,11,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,04,Friday,13,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
2,2,05,Friday,16,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,06,Monday,13,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,02,Tuesday,13,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
3,3,06,Friday,21,45.75,45.75,L,Classic,The Pepperoni Pizza
1,1,05,Monday,13,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,06,Thursday,15,14.75,14.75,M,Veggie,The Four Cheese Pizza
2,2,03,Sunday,12,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,03,Friday,13,41.5,41.5,L,Chicken,The Thai Chicken Pizza
